user_id,nivel_usuario,longitud,tipo_simple,tipo_compleja,tipo_codigo,latencia_historica,texto_solicitud,demanda_predicha,tiempo_inicio,tiempo_fin,tiempo_respuesta
user_intermedio_2,1,4,1,0,0,0.27875703645434535,Solicitud de información básica.,1.8740265202439506,2024-12-25 03:09:21,2024-12-25 03:09:23,1.7227174720485494
user_intermedio_2,1,6,0,0,1,0.1949296483764843,Ejecución de script Python para análisis.,13.410871183883518,2024-12-25 03:09:21,2024-12-25 03:09:23,1.8476323703617363
user_basico_1,0,7,0,0,1,0.13494045208092909,Despliegue de aplicación en entorno de prueba.,10.984561006356124,2024-12-25 03:09:21,2024-12-25 03:09:21,0.10664853602925894
user_avanzado_1,2,4,0,0,1,0.19276782487464642,Compilación de código fuente.,16.24474201973598,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1303279186743789
user_avanzado_1,2,7,0,0,1,0.891389808570438,Despliegue de aplicación en entorno de prueba.,16.24732478339097,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6784715526089357
user_basico_2,0,4,0,1,0,0.21436180098839203,Análisis detallado de rendimiento.,3.560383010006821,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2047413915720757
user_avanzado_1,2,4,0,1,0,0.5479229596964375,Evaluación de métricas avanzadas.,7.965979118762608,2024-12-25 03:09:21,2024-12-25 03:09:22,1.5593272990113187
user_avanzado_2,2,6,0,0,1,0.5165235560004775,Ejecución de script Python para análisis.,16.01901079891566,2024-12-25 03:09:21,2024-12-25 03:09:22,1.0389918789922685
user_avanzado_1,2,6,0,0,1,0.897679997784234,Ejecución de script Python para análisis.,19.142304185036792,2024-12-25 03:09:21,2024-12-25 03:09:23,1.88450769749385
user_avanzado_1,2,4,0,0,1,0.18844279365955546,Compilación de código fuente.,16.930354701889062,2024-12-25 03:09:21,2024-12-25 03:09:23,1.6394702571183628
user_intermedio_2,1,4,1,0,0,0.8857787581791208,Solicitud de información básica.,4.915014324662467,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4096795149362129
user_avanzado_2,2,4,0,1,0,0.1800346162024416,Evaluación de métricas avanzadas.,7.554680880441637,2024-12-25 03:09:21,2024-12-25 03:09:21,0.26508037997736905
user_basico_1,0,4,0,0,1,0.7907812805849268,Compilación de código fuente.,14.430689341729162,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5767571828573569
user_intermedio_2,1,4,0,1,0,0.8666368442244968,Generación de informes semanales.,9.018079806086817,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9364574815186408
user_intermedio_1,1,6,0,0,1,0.8819859391762581,Ejecución de script Python para análisis.,16.795684773236516,2024-12-25 03:09:21,2024-12-25 03:09:22,1.5600731115958333
user_intermedio_2,1,4,0,0,1,0.6865551214917615,Compilación de código fuente.,13.652766595689117,2024-12-25 03:09:21,2024-12-25 03:09:22,0.718548522168624
user_avanzado_1,2,4,0,1,0,0.3168697770380374,Análisis detallado de rendimiento.,13.009728264430462,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9818462598834989
user_basico_1,0,6,0,0,1,0.12388712752593734,Ejecución de script Python para análisis.,9.733650467421718,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1861374367892621
user_avanzado_2,2,7,0,0,1,0.9454981026261945,Despliegue de aplicación en entorno de prueba.,16.145492020990012,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3937100063841164
user_avanzado_2,2,4,0,1,0,0.4646642854235886,Evaluación de métricas avanzadas.,11.622798037532775,2024-12-25 03:09:21,2024-12-25 03:09:22,0.7679614155597319
user_intermedio_2,1,4,0,0,1,0.31495254990475674,Compilación de código fuente.,12.236885747658725,2024-12-25 03:09:21,2024-12-25 03:09:22,1.0472636441621126
user_intermedio_2,1,7,0,0,1,0.3313656838612038,Despliegue de aplicación en entorno de prueba.,14.19624969654667,2024-12-25 03:09:21,2024-12-25 03:09:22,0.8346424780601508
user_basico_1,0,4,0,0,1,0.1433744254528707,Compilación de código fuente.,12.857374886499759,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9314101756510018
user_intermedio_2,1,4,0,0,1,0.35166516799170444,Compilación de código fuente.,14.860998719041861,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6275320204375942
user_avanzado_2,2,4,0,1,0,0.21764941642521257,Evaluación de métricas avanzadas.,11.456096308168593,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4145296349314034
user_avanzado_1,2,7,0,0,1,0.5790636483276501,Despliegue de aplicación en entorno de prueba.,17.278855212599684,2024-12-25 03:09:21,2024-12-25 03:09:23,1.6740737286217682
user_avanzado_2,2,4,0,1,0,0.5871143149383252,Generación de informes semanales.,10.76757640689121,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9487814869530982
user_avanzado_1,2,4,1,0,0,0.12141475857061283,Solicitud de información básica.,2.758675789693924,2024-12-25 03:09:21,2024-12-25 03:09:23,1.7126575882443813
user_intermedio_2,1,4,1,0,0,0.9260589903537672,Solicitud de información básica.,3.9876239127882305,2024-12-25 03:09:21,2024-12-25 03:09:22,1.4146895837760831
user_intermedio_2,1,7,1,0,0,0.6235531530072472,Consulta rápida sobre el estado del servidor.,3.316553596838811,2024-12-25 03:09:21,2024-12-25 03:09:21,0.41589557471495664
user_intermedio_1,1,4,0,1,0,0.42798875108366996,Generación de informes semanales.,5.971302123336819,2024-12-25 03:09:21,2024-12-25 03:09:22,1.0290428752570584
user_basico_2,0,6,1,0,0,0.4468916267173406,Petición de datos de uso recientes.,1.9674999848058645,2024-12-25 03:09:21,2024-12-25 03:09:22,1.4963768341699804
user_basico_2,0,6,0,0,1,0.6048775518707435,Ejecución de script Python para análisis.,11.449747357454555,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5857267926148649
user_basico_1,0,4,1,0,0,0.7075726872449329,Solicitud de información básica.,1.0436569974405623,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6495167007051189
user_intermedio_1,1,6,0,0,1,0.5392990825904888,Ejecución de script Python para análisis.,15.115420632115327,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5414950645190771
user_avanzado_2,2,4,0,0,1,0.5884702772654754,Compilación de código fuente.,16.674530034523357,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9518847684023121
user_avanzado_1,2,4,0,1,0,0.4591498712282974,Análisis detallado de rendimiento.,8.274280983045335,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9180405744519198
user_avanzado_2,2,4,0,1,0,0.2883178326550991,Evaluación de métricas avanzadas.,11.187068981979985,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3296240828000447
user_intermedio_2,1,6,0,0,1,0.17174120402225726,Ejecución de script Python para análisis.,13.05243749137447,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9163020428980039
user_avanzado_1,2,7,1,0,0,0.10712716937963455,Consulta rápida sobre el estado del servidor.,6.062615740010242,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1854691796029359
user_intermedio_2,1,6,0,0,1,0.5162680629524516,Ejecución de script Python para análisis.,12.055533896888537,2024-12-25 03:09:21,2024-12-25 03:09:21,0.18238186198788175
user_intermedio_2,1,4,0,1,0,0.33038524738184233,Generación de informes semanales.,10.788109609222003,2024-12-25 03:09:21,2024-12-25 03:09:23,1.7992660602023713
user_intermedio_2,1,6,0,0,1,0.520469314517673,Ejecución de script Python para análisis.,10.930789213823735,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9832873241845287
user_avanzado_2,2,6,0,0,1,0.2651993340799983,Ejecución de script Python para análisis.,13.20822082839587,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2442085105382739
user_avanzado_2,2,7,1,0,0,0.9761811007144598,Consulta rápida sobre el estado del servidor.,9.0287038369921,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5656463881628734
user_avanzado_1,2,4,0,1,0,0.13817055820263308,Generación de informes semanales.,10.24569059600911,2024-12-25 03:09:21,2024-12-25 03:09:22,0.797795156362776
user_intermedio_2,1,6,0,0,1,0.8914089757157867,Ejecución de script Python para análisis.,13.895430041448787,2024-12-25 03:09:21,2024-12-25 03:09:22,0.7782159638714718
user_basico_1,0,4,0,0,1,0.9256185212958353,Compilación de código fuente.,12.553356548879716,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2209748035698607
user_avanzado_1,2,7,1,0,0,0.2573591438134103,Consulta rápida sobre el estado del servidor.,4.539484184357269,2024-12-25 03:09:21,2024-12-25 03:09:21,0.34710436637328473
user_basico_1,0,4,0,1,0,0.294810194821369,Análisis detallado de rendimiento.,4.755882494240833,2024-12-25 03:09:21,2024-12-25 03:09:21,0.2034750344089385
user_basico_2,0,6,1,0,0,0.712421242394863,Petición de datos de uso recientes.,0.0,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2543452964709951
user_intermedio_2,1,7,1,0,0,0.2596318839822756,Consulta rápida sobre el estado del servidor.,0.05394050776463066,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1277461859143727
user_basico_2,0,4,0,1,0,0.736262798571856,Generación de informes semanales.,8.575307452731158,2024-12-25 03:09:21,2024-12-25 03:09:23,1.6407127867212046
user_basico_2,0,4,0,1,0,0.43832696311818364,Generación de informes semanales.,3.4404297432627797,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2035084575119406
user_intermedio_1,1,7,1,0,0,0.8802923381780484,Consulta rápida sobre el estado del servidor.,3.125313637917969,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6259603533317263
user_basico_2,0,4,0,1,0,0.772296783797737,Evaluación de métricas avanzadas.,6.179886547709693,2024-12-25 03:09:21,2024-12-25 03:09:23,1.8299079326352048
user_intermedio_1,1,4,0,1,0,0.7373653560917087,Generación de informes semanales.,7.220364827184266,2024-12-25 03:09:21,2024-12-25 03:09:21,0.3505731642214538
user_intermedio_2,1,4,0,1,0,0.7574248454509264,Generación de informes semanales.,6.430446110668949,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5318786810029444
user_avanzado_2,2,6,0,0,1,0.19900379851731678,Ejecución de script Python para análisis.,17.573502313993025,2024-12-25 03:09:21,2024-12-25 03:09:21,0.3680563484691395
user_basico_1,0,7,1,0,0,0.6796340199941615,Consulta rápida sobre el estado del servidor.,0.0,2024-12-25 03:09:21,2024-12-25 03:09:22,0.7733793319355442
user_basico_1,0,4,0,0,1,0.44665760356706596,Compilación de código fuente.,12.866710914040715,2024-12-25 03:09:21,2024-12-25 03:09:22,0.8543573680770356
user_basico_2,0,7,0,0,1,0.48350011442273755,Despliegue de aplicación en entorno de prueba.,13.957355802227557,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1661170637368145
user_intermedio_1,1,4,0,0,1,0.6123313157061849,Compilación de código fuente.,12.769271672671822,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1196712951035148
user_avanzado_1,2,4,0,1,0,0.6826579573380857,Análisis detallado de rendimiento.,12.34915624761818,2024-12-25 03:09:21,2024-12-25 03:09:21,0.3173647040072535
user_basico_1,0,4,0,0,1,0.7159937752703475,Compilación de código fuente.,11.068191096454747,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4751134352629425
user_avanzado_1,2,6,0,0,1,0.4816422271908889,Ejecución de script Python para análisis.,13.928875171415378,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6908772860192677
user_basico_2,0,7,1,0,0,0.5345900722903916,Consulta rápida sobre el estado del servidor.,0.9456242093166392,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1714287123902099
user_avanzado_2,2,6,0,0,1,0.7647711369068114,Ejecución de script Python para análisis.,15.42070640793463,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2168989289680598
user_avanzado_1,2,7,1,0,0,0.8120759427071725,Consulta rápida sobre el estado del servidor.,7.600576380105228,2024-12-25 03:09:21,2024-12-25 03:09:21,0.21770678540425298
user_avanzado_2,2,4,0,1,0,0.605521479756294,Generación de informes semanales.,10.864420703794845,2024-12-25 03:09:21,2024-12-25 03:09:22,1.391260279498646
user_intermedio_1,1,7,0,0,1,0.41484070552450314,Despliegue de aplicación en entorno de prueba.,15.418235606430567,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3467145498838837
user_avanzado_1,2,4,1,0,0,0.1491217858095463,Solicitud de información básica.,5.842614736945881,2024-12-25 03:09:21,2024-12-25 03:09:23,1.6077648577674168
user_avanzado_2,2,7,0,0,1,0.9167166927640085,Despliegue de aplicación en entorno de prueba.,17.860899735268056,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9180487726374411
user_avanzado_2,2,4,0,1,0,0.5693703305567679,Análisis detallado de rendimiento.,12.322864583328496,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6285136850587213
user_intermedio_1,1,4,1,0,0,0.2665527190090526,Solicitud de información básica.,1.22649312616403,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6925449392563957
user_avanzado_2,2,4,0,1,0,0.8185052448955077,Evaluación de métricas avanzadas.,13.347189004111446,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5387042218485641
user_basico_1,0,4,0,1,0,0.7365790674675139,Generación de informes semanales.,6.0451675913798795,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9835955125385138
user_intermedio_2,1,4,0,1,0,0.6005972183816268,Generación de informes semanales.,11.641383415711044,2024-12-25 03:09:21,2024-12-25 03:09:22,1.0819750552298129
user_avanzado_2,2,7,0,0,1,0.6070717298866749,Despliegue de aplicación en entorno de prueba.,13.747248061531547,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1009549993067111
user_intermedio_1,1,4,0,0,1,0.2953632303483662,Compilación de código fuente.,12.904261272723545,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6440066093173714
user_avanzado_1,2,4,0,1,0,0.38061175056336116,Generación de informes semanales.,10.173989410878367,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9387849815213076
user_basico_2,0,6,1,0,0,0.15107705289417464,Petición de datos de uso recientes.,0.0,2024-12-25 03:09:21,2024-12-25 03:09:21,0.18108179595000257
user_basico_1,0,4,0,1,0,0.9198487553964013,Evaluación de métricas avanzadas.,5.819751190966898,2024-12-25 03:09:21,2024-12-25 03:09:22,1.0567040432807406
user_intermedio_2,1,7,0,0,1,0.3768901411475718,Despliegue de aplicación en entorno de prueba.,15.055317288811764,2024-12-25 03:09:21,2024-12-25 03:09:21,0.2018301689322743
user_basico_2,0,4,0,1,0,0.9522354317766527,Análisis detallado de rendimiento.,9.471823722713916,2024-12-25 03:09:21,2024-12-25 03:09:21,0.2461510244438344
user_intermedio_2,1,4,0,0,1,0.49549924230163533,Compilación de código fuente.,16.264970849035834,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3603166323911275
user_intermedio_2,1,7,0,0,1,0.6262444801282018,Despliegue de aplicación en entorno de prueba.,12.276144955124309,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1139007774446736
user_intermedio_1,1,4,0,0,1,0.8439977142345165,Compilación de código fuente.,16.251055739458465,2024-12-25 03:09:21,2024-12-25 03:09:22,1.580760609357033
user_basico_1,0,4,0,1,0,0.5629204357427738,Evaluación de métricas avanzadas.,7.537367502337299,2024-12-25 03:09:21,2024-12-25 03:09:21,0.24497023379693708
user_intermedio_2,1,7,1,0,0,0.502872363399741,Consulta rápida sobre el estado del servidor.,5.080500720466187,2024-12-25 03:09:21,2024-12-25 03:09:23,1.8126756205169683
user_basico_2,0,4,0,1,0,0.5540777247821153,Análisis detallado de rendimiento.,7.013288051749162,2024-12-25 03:09:21,2024-12-25 03:09:21,0.19968211896388618
user_avanzado_2,2,4,0,1,0,0.9737184569729532,Análisis detallado de rendimiento.,9.480623935774267,2024-12-25 03:09:21,2024-12-25 03:09:23,1.772318202881031
user_basico_1,0,7,0,0,1,0.6686089362927301,Despliegue de aplicación en entorno de prueba.,11.80915198283176,2024-12-25 03:09:21,2024-12-25 03:09:21,0.3881701463409136
user_avanzado_2,2,6,1,0,0,0.39798041078837054,Petición de datos de uso recientes.,7.877261068500842,2024-12-25 03:09:21,2024-12-25 03:09:21,0.341181281024315
user_intermedio_2,1,6,0,0,1,0.8573994016521381,Ejecución de script Python para análisis.,12.316081866442328,2024-12-25 03:09:21,2024-12-25 03:09:22,0.8516517214793091
user_intermedio_2,1,4,1,0,0,0.11683286195072516,Solicitud de información básica.,2.821638825980875,2024-12-25 03:09:21,2024-12-25 03:09:21,0.39560924485655935
user_basico_1,0,7,1,0,0,0.38142467940944025,Consulta rápida sobre el estado del servidor.,0.45751589718276797,2024-12-25 03:09:21,2024-12-25 03:09:22,1.4623362294816942
user_basico_2,0,6,0,0,1,0.24501128963808028,Ejecución de script Python para análisis.,9.91358549108086,2024-12-25 03:09:21,2024-12-25 03:09:21,0.21894682627640252
user_basico_1,0,7,1,0,0,0.9671131023383885,Consulta rápida sobre el estado del servidor.,2.432602560572482,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9594422359946242
user_avanzado_2,2,6,1,0,0,0.6458856788790457,Petición de datos de uso recientes.,4.669995137187401,2024-12-25 03:09:21,2024-12-25 03:09:22,0.8420135512898496
user_intermedio_1,1,6,1,0,0,0.2515260599351421,Petición de datos de uso recientes.,5.663490548051282,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2871541306489473
user_basico_2,0,4,0,1,0,0.5048144502507399,Análisis detallado de rendimiento.,7.633207875851314,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1807621517239997
user_basico_2,0,4,0,0,1,0.34817243699737066,Compilación de código fuente.,11.267550699200092,2024-12-25 03:09:21,2024-12-25 03:09:21,0.570329995124252
user_avanzado_1,2,4,0,1,0,0.5462923939251344,Evaluación de métricas avanzadas.,8.723663824875512,2024-12-25 03:09:21,2024-12-25 03:09:22,1.441550798594675
user_avanzado_1,2,4,0,1,0,0.6861340927051683,Evaluación de métricas avanzadas.,11.037905691045005,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9205338095707332
user_basico_2,0,6,1,0,0,0.5227835819106469,Petición de datos de uso recientes.,3.76157835834609,2024-12-25 03:09:21,2024-12-25 03:09:22,1.099770655107641
user_avanzado_1,2,4,1,0,0,0.9616299384126594,Solicitud de información básica.,7.053964481751257,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1077912337337168
user_basico_1,0,4,0,1,0,0.6176945741045892,Análisis detallado de rendimiento.,7.69462979657431,2024-12-25 03:09:21,2024-12-25 03:09:21,0.23480996258729442
user_intermedio_2,1,4,0,1,0,0.6120153105718489,Generación de informes semanales.,7.623270936534367,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1404729210289621
user_intermedio_1,1,6,0,0,1,0.4855835222587581,Ejecución de script Python para análisis.,14.034687143351531,2024-12-25 03:09:21,2024-12-25 03:09:22,1.5163505774282218
user_intermedio_2,1,7,0,0,1,0.5161741238988101,Despliegue de aplicación en entorno de prueba.,14.812930260743183,2024-12-25 03:09:21,2024-12-25 03:09:23,1.6183867431939403
user_basico_1,0,4,0,1,0,0.1556152074935247,Análisis detallado de rendimiento.,7.832858725443361,2024-12-25 03:09:21,2024-12-25 03:09:22,1.57362024293779
user_avanzado_2,2,6,1,0,0,0.7909613392990006,Petición de datos de uso recientes.,6.989677405791891,2024-12-25 03:09:21,2024-12-25 03:09:23,1.7500365179353834
user_intermedio_2,1,6,1,0,0,0.20833165306110507,Petición de datos de uso recientes.,0.48125752617348994,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2971977320490822
user_basico_1,0,7,1,0,0,0.5851156510599053,Consulta rápida sobre el estado del servidor.,3.4154252477797074,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6163409052544228
user_avanzado_2,2,4,0,0,1,0.9143057328364608,Compilación de código fuente.,15.864542484379125,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9916650703254188
user_basico_2,0,6,0,0,1,0.8905339361710278,Ejecución de script Python para análisis.,14.983046066938673,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4229591166315333
user_intermedio_1,1,4,0,1,0,0.7714022954176996,Evaluación de métricas avanzadas.,8.981672006529088,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5288324861948545
user_basico_2,0,4,1,0,0,0.4806663755766748,Solicitud de información básica.,0.7545334200238902,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9699476200010528
user_avanzado_2,2,7,1,0,0,0.9606098839960387,Consulta rápida sobre el estado del servidor.,8.571992976347246,2024-12-25 03:09:21,2024-12-25 03:09:22,1.5660118984430065
user_avanzado_1,2,4,0,1,0,0.6734943185031835,Evaluación de métricas avanzadas.,11.39813810348795,2024-12-25 03:09:21,2024-12-25 03:09:23,1.8565444110584608
user_intermedio_1,1,4,1,0,0,0.6496714753839902,Solicitud de información básica.,5.155275978735489,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3745551375739695
user_basico_2,0,7,0,0,1,0.33678174903854907,Despliegue de aplicación en entorno de prueba.,8.288725577115407,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9379183097381638
user_intermedio_1,1,6,0,0,1,0.5636862804077784,Ejecución de script Python para análisis.,16.671151127971246,2024-12-25 03:09:21,2024-12-25 03:09:21,0.561995393224291
user_basico_2,0,6,1,0,0,0.6400640371932808,Petición de datos de uso recientes.,1.1510840632798747,2024-12-25 03:09:21,2024-12-25 03:09:21,0.1647488489901961
user_avanzado_2,2,4,1,0,0,0.3248374969669344,Solicitud de información básica.,4.82177697504393,2024-12-25 03:09:21,2024-12-25 03:09:23,1.936137527927132
user_basico_2,0,7,0,0,1,0.5848092132969105,Despliegue de aplicación en entorno de prueba.,12.296875613871055,2024-12-25 03:09:21,2024-12-25 03:09:21,0.43092818070839667
user_basico_2,0,4,0,1,0,0.2296652277375206,Evaluación de métricas avanzadas.,6.2252460019176,2024-12-25 03:09:21,2024-12-25 03:09:23,1.9996503584439527
user_basico_1,0,4,1,0,0,0.17488993500292072,Solicitud de información básica.,2.0173745229869464,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4182577875860304
user_avanzado_1,2,4,0,0,1,0.47525192622952905,Compilación de código fuente.,16.3930899509384,2024-12-25 03:09:21,2024-12-25 03:09:22,1.0978572898986745
user_basico_1,0,4,0,0,1,0.4650953952659319,Compilación de código fuente.,14.13233957910083,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6542800314957951
user_basico_2,0,7,1,0,0,0.8206225132601277,Consulta rápida sobre el estado del servidor.,0.0,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1649744778936726
user_basico_1,0,4,0,1,0,0.38918666293720683,Generación de informes semanales.,3.260329511367277,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6375964192643079
user_basico_2,0,6,1,0,0,0.838064560777612,Petición de datos de uso recientes.,0.024243748047896307,2024-12-25 03:09:21,2024-12-25 03:09:23,1.774321701419763
user_basico_1,0,6,0,0,1,0.6770644177759266,Ejecución de script Python para análisis.,14.4111035074867,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6742090099925604
user_avanzado_1,2,4,0,1,0,0.11618330370551455,Análisis detallado de rendimiento.,8.935865722554738,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4643036000626153
user_basico_2,0,6,1,0,0,0.47795752673647274,Petición de datos de uso recientes.,0.0,2024-12-25 03:09:21,2024-12-25 03:09:22,1.4107213903286178
user_basico_1,0,7,0,0,1,0.7940093957547754,Despliegue de aplicación en entorno de prueba.,10.801415446818083,2024-12-25 03:09:21,2024-12-25 03:09:21,0.4169316395333822
user_avanzado_1,2,4,0,0,1,0.6339765738236882,Compilación de código fuente.,15.359707298817947,2024-12-25 03:09:21,2024-12-25 03:09:23,1.6181476118613738
user_avanzado_2,2,4,0,1,0,0.7444792955265461,Evaluación de métricas avanzadas.,12.372537092586027,2024-12-25 03:09:21,2024-12-25 03:09:22,0.9345079664269251
user_basico_2,0,6,0,0,1,0.42632937179760355,Ejecución de script Python para análisis.,13.57436149300729,2024-12-25 03:09:21,2024-12-25 03:09:22,0.7517300453142126
user_basico_2,0,7,1,0,0,0.9461826717039242,Consulta rápida sobre el estado del servidor.,0.8003475859007234,2024-12-25 03:09:21,2024-12-25 03:09:21,0.40003955109189304
user_intermedio_1,1,4,0,1,0,0.9434310192522427,Generación de informes semanales.,12.336981890495021,2024-12-25 03:09:21,2024-12-25 03:09:22,1.412573475544058
user_avanzado_2,2,6,0,0,1,0.5262563009641723,Ejecución de script Python para análisis.,15.413618351317444,2024-12-25 03:09:21,2024-12-25 03:09:21,0.11607158635811854
user_basico_2,0,6,1,0,0,0.38133384154621075,Petición de datos de uso recientes.,0.9391154255038829,2024-12-25 03:09:21,2024-12-25 03:09:22,1.5478046665404217
user_intermedio_1,1,7,0,0,1,0.5705511376743336,Despliegue de aplicación en entorno de prueba.,11.200914822555104,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3685019888520387
user_intermedio_1,1,7,1,0,0,0.8513834956101162,Consulta rápida sobre el estado del servidor.,4.501738041675235,2024-12-25 03:09:21,2024-12-25 03:09:22,1.2199298456314092
user_intermedio_1,1,4,0,1,0,0.5062096383665424,Análisis detallado de rendimiento.,6.2636672253667065,2024-12-25 03:09:21,2024-12-25 03:09:21,0.2969034892621017
user_intermedio_1,1,7,1,0,0,0.9551262763445693,Consulta rápida sobre el estado del servidor.,5.7869320820703125,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1768960571722522
user_basico_2,0,4,0,1,0,0.39027892897636485,Evaluación de métricas avanzadas.,8.120155060312676,2024-12-25 03:09:21,2024-12-25 03:09:22,1.3924869886372229
user_basico_1,0,4,0,1,0,0.8373563579633309,Generación de informes semanales.,5.617385579241308,2024-12-25 03:09:21,2024-12-25 03:09:22,0.6884889824532759
user_avanzado_2,2,4,0,1,0,0.35932527648342916,Análisis detallado de rendimiento.,10.661412293633735,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5506542999655257
user_basico_2,0,6,1,0,0,0.3176230748140427,Petición de datos de uso recientes.,1.182486526161599,2024-12-25 03:09:21,2024-12-25 03:09:22,0.8779026712752078
user_avanzado_1,2,7,0,0,1,0.1876151435669352,Despliegue de aplicación en entorno de prueba.,13.453982588708213,2024-12-25 03:09:21,2024-12-25 03:09:23,1.7096295636229675
user_avanzado_2,2,4,0,0,1,0.7507096296463015,Compilación de código fuente.,16.570791633718756,2024-12-25 03:09:21,2024-12-25 03:09:21,0.17939163872787078
user_intermedio_2,1,6,1,0,0,0.4802672114779568,Petición de datos de uso recientes.,5.182501873626585,2024-12-25 03:09:21,2024-12-25 03:09:21,0.36684797390648216
user_intermedio_2,1,6,1,0,0,0.6129003505638918,Petición de datos de uso recientes.,5.4015959715076205,2024-12-25 03:09:21,2024-12-25 03:09:21,0.10496897818793638
user_intermedio_2,1,6,1,0,0,0.9219496563783526,Petición de datos de uso recientes.,5.673290386349806,2024-12-25 03:09:21,2024-12-25 03:09:21,0.19131873262254379
user_avanzado_2,2,4,0,1,0,0.6699817113910012,Evaluación de métricas avanzadas.,9.049290650341815,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5159501728912608
user_avanzado_2,2,4,0,0,1,0.8947775986115947,Compilación de código fuente.,15.667116557365073,2024-12-25 03:09:21,2024-12-25 03:09:21,0.5133189337718475
user_basico_2,0,6,1,0,0,0.16207573896152427,Petición de datos de uso recientes.,0.25248527564441825,2024-12-25 03:09:21,2024-12-25 03:09:22,0.8831954623807733
user_intermedio_2,1,4,0,1,0,0.9276460815807571,Análisis detallado de rendimiento.,10.44721980860432,2024-12-25 03:09:21,2024-12-25 03:09:22,1.1540605920613924
user_avanzado_1,2,4,0,1,0,0.5637694537447537,Análisis detallado de rendimiento.,12.421533643263123,2024-12-25 03:09:21,2024-12-25 03:09:22,1.4485889356957196
